row_id,issue,severity,suggested_fix
445,Duplicate content (hash: c06737d874c6f272...),low,Review and deduplicate
446,Duplicate content (hash: c06737d874c6f272...),low,Review and deduplicate
447,Duplicate content (hash: 3e445c8afe5f1228...),low,Review and deduplicate
448,Duplicate content (hash: 9785e78f0392c513...),low,Review and deduplicate
451,Duplicate content (hash: 1bbd80d900d10f7d...),low,Review and deduplicate
452,Duplicate content (hash: ee42ae585d18f766...),low,Review and deduplicate
455,Duplicate content (hash: 3615537712da0049...),low,Review and deduplicate
456,Duplicate content (hash: 1acb044b79e4a40f...),low,Review and deduplicate
457,Duplicate content (hash: 384826d59a01aca2...),low,Review and deduplicate
458,Duplicate content (hash: 2dc6db31db7be13c...),low,Review and deduplicate
459,Duplicate content (hash: 235fa2a1ea60dd5c...),low,Review and deduplicate
460,Duplicate content (hash: d4732e603a3602e1...),low,Review and deduplicate
461,Duplicate content (hash: 1404a47feacc39db...),low,Review and deduplicate
462,Duplicate content (hash: e6c924a6253c8e2c...),low,Review and deduplicate
463,Duplicate content (hash: 6b05f01d05d5a54a...),low,Review and deduplicate
464,Duplicate content (hash: 10a132fcd37d2f77...),low,Review and deduplicate
466,Duplicate content (hash: 58f93d3330085e45...),low,Review and deduplicate
469,Duplicate content (hash: 5b4623bfde673c19...),low,Review and deduplicate
470,Duplicate content (hash: 9df42731aa2f151b...),low,Review and deduplicate
473,Duplicate content (hash: 7f82bb30a5ba00ed...),low,Review and deduplicate
474,Duplicate content (hash: 27fad3d1e8ef49f1...),low,Review and deduplicate
475,Duplicate content (hash: 5a96ed11f2cef59c...),low,Review and deduplicate
476,Duplicate content (hash: eba08cdd6e7a50fb...),low,Review and deduplicate
477,Duplicate content (hash: 5218b9dccf4b2ce0...),low,Review and deduplicate
478,Duplicate content (hash: 8aad423435f26eca...),low,Review and deduplicate
479,Duplicate content (hash: 8f758c1f9e5dc5f0...),low,Review and deduplicate
480,Duplicate content (hash: 6684eda922647bb2...),low,Review and deduplicate
481,Duplicate content (hash: 575f33d28e04230c...),low,Review and deduplicate
482,Duplicate content (hash: 2c37f22ebc468bfb...),low,Review and deduplicate
483,Duplicate content (hash: 9ba9f99b8f8caf99...),low,Review and deduplicate
484,Duplicate content (hash: 80379405ad70bed0...),low,Review and deduplicate
485,Duplicate content (hash: 12ae72e9c12df755...),low,Review and deduplicate
486,Duplicate content (hash: 52e366c72bd5a855...),low,Review and deduplicate
487,Duplicate content (hash: d878962b07f15702...),low,Review and deduplicate
488,Duplicate content (hash: d878962b07f15702...),low,Review and deduplicate
489,Duplicate content (hash: d878962b07f15702...),low,Review and deduplicate
492,Duplicate content (hash: 3687e86e684a95f2...),low,Review and deduplicate
493,Duplicate content (hash: 6a6170c691ea9bcd...),low,Review and deduplicate
494,Duplicate content (hash: ce2b6e8b5aa9203b...),low,Review and deduplicate
495,Duplicate content (hash: f662f4d672c6d229...),low,Review and deduplicate
496,Duplicate content (hash: ce2b6e8b5aa9203b...),low,Review and deduplicate
497,Duplicate content (hash: 02a5b289a271f73c...),low,Review and deduplicate
498,Duplicate content (hash: dccb42b9dbbc6385...),low,Review and deduplicate
500,Duplicate content (hash: 3f36a8710cdc616f...),low,Review and deduplicate
501,Duplicate content (hash: aabd9bdd1f49e388...),low,Review and deduplicate
502,Duplicate content (hash: 237632299c067553...),low,Review and deduplicate
503,Duplicate content (hash: 5d1214833cd6b812...),low,Review and deduplicate
504,Duplicate content (hash: f662f4d672c6d229...),low,Review and deduplicate
505,Duplicate content (hash: f662f4d672c6d229...),low,Review and deduplicate
506,Duplicate content (hash: f662f4d672c6d229...),low,Review and deduplicate
507,Duplicate content (hash: 6a6170c691ea9bcd...),low,Review and deduplicate
508,Duplicate content (hash: 68530031fb931dcd...),low,Review and deduplicate
509,Duplicate content (hash: 8b6f8150ec7f5b79...),low,Review and deduplicate
512,Duplicate content (hash: b2520cb14c55d986...),low,Review and deduplicate
513,Duplicate content (hash: 6530d0be304d144a...),low,Review and deduplicate
514,Duplicate content (hash: 6530d0be304d144a...),low,Review and deduplicate
515,Duplicate content (hash: cab34bc11f46ac61...),low,Review and deduplicate
516,Duplicate content (hash: 1f1ebf1732eaae1a...),low,Review and deduplicate
517,Duplicate content (hash: 7ed3393a2eeb230c...),low,Review and deduplicate
518,Duplicate content (hash: 4d9ecd23ffa8de1e...),low,Review and deduplicate
519,Duplicate content (hash: 63ef3a133b620374...),low,Review and deduplicate
520,Duplicate content (hash: 7ed3393a2eeb230c...),low,Review and deduplicate
521,Duplicate content (hash: 0651b301d4320e92...),low,Review and deduplicate
522,Duplicate content (hash: 781f5990680f6e25...),low,Review and deduplicate
523,Duplicate content (hash: 781f5990680f6e25...),low,Review and deduplicate
524,Duplicate content (hash: 529dbe6f8559bb1f...),low,Review and deduplicate
525,Duplicate content (hash: 68530031fb931dcd...),low,Review and deduplicate
527,Duplicate content (hash: 68530031fb931dcd...),low,Review and deduplicate
528,Duplicate content (hash: 68530031fb931dcd...),low,Review and deduplicate
529,Duplicate content (hash: 68530031fb931dcd...),low,Review and deduplicate
530,Duplicate content (hash: 68530031fb931dcd...),low,Review and deduplicate
531,Duplicate content (hash: 68530031fb931dcd...),low,Review and deduplicate
532,Duplicate content (hash: 8b6f8150ec7f5b79...),low,Review and deduplicate
533,Duplicate content (hash: 8b6f8150ec7f5b79...),low,Review and deduplicate
534,Duplicate content (hash: 8b6f8150ec7f5b79...),low,Review and deduplicate
535,Duplicate content (hash: e54598be1e0ae4e1...),low,Review and deduplicate
536,Duplicate content (hash: 793352b213b35ccc...),low,Review and deduplicate
537,Duplicate content (hash: 224d68c06d21c872...),low,Review and deduplicate
538,Duplicate content (hash: fd87331c44f104a2...),low,Review and deduplicate
539,Duplicate content (hash: becfaa4aa8bf6c2c...),low,Review and deduplicate
540,Duplicate content (hash: 6f33c222da6fbaf2...),low,Review and deduplicate
541,Duplicate content (hash: affcae0cc100f8d4...),low,Review and deduplicate
542,Duplicate content (hash: d7f757b15fb431dd...),low,Review and deduplicate
543,Duplicate content (hash: cd4ef9919dd1dc75...),low,Review and deduplicate
545,Duplicate content (hash: cd4ef9919dd1dc75...),low,Review and deduplicate
546,Duplicate content (hash: 03adeffed0f4f5a3...),low,Review and deduplicate
547,Duplicate content (hash: c75911d42fac6b09...),low,Review and deduplicate
548,Duplicate content (hash: 875f90a7189063ed...),low,Review and deduplicate
549,Duplicate content (hash: 875f90a7189063ed...),low,Review and deduplicate
550,Duplicate content (hash: fa250eefdfb6c963...),low,Review and deduplicate
551,Duplicate content (hash: fa250eefdfb6c963...),low,Review and deduplicate
552,Duplicate content (hash: 423a2e276a719a39...),low,Review and deduplicate
553,Duplicate content (hash: d9fa581f530cfb32...),low,Review and deduplicate
554,Duplicate content (hash: b8427797627f6267...),low,Review and deduplicate
555,Duplicate content (hash: b8427797627f6267...),low,Review and deduplicate
557,Duplicate content (hash: 5702d73a6b1cad9e...),low,Review and deduplicate
558,Duplicate content (hash: c03e7514c5aab80e...),low,Review and deduplicate
559,Duplicate content (hash: 2f55f21ed00feff0...),low,Review and deduplicate
560,Duplicate content (hash: 2f55f21ed00feff0...),low,Review and deduplicate
561,Duplicate content (hash: 2f55f21ed00feff0...),low,Review and deduplicate
562,Duplicate content (hash: f8b3e47b77fd1167...),low,Review and deduplicate
563,Duplicate content (hash: c4b0c7613df88628...),low,Review and deduplicate
564,Duplicate content (hash: c4b0c7613df88628...),low,Review and deduplicate
565,Duplicate content (hash: 1853a6d261fcc2cf...),low,Review and deduplicate
566,Duplicate content (hash: d7d6e880c7f4f9c3...),low,Review and deduplicate
567,Duplicate content (hash: 61a8af26a3f09999...),low,Review and deduplicate
568,Duplicate content (hash: a7bd3b87dde400a9...),low,Review and deduplicate
569,Duplicate content (hash: 1853a6d261fcc2cf...),low,Review and deduplicate
570,Duplicate content (hash: cffafcbdbfa81724...),low,Review and deduplicate
571,Duplicate content (hash: 7d3d9760d004c246...),low,Review and deduplicate
572,Duplicate content (hash: 26550fd3468bc2cc...),low,Review and deduplicate
573,Duplicate content (hash: 7d3d9760d004c246...),low,Review and deduplicate
574,Duplicate content (hash: a9d75dd69d7d0535...),low,Review and deduplicate
575,Duplicate content (hash: 944c1ea338260c3b...),low,Review and deduplicate
576,Duplicate content (hash: dc4b9cc722bbc6b0...),low,Review and deduplicate
577,Duplicate content (hash: adfa047eb679d323...),low,Review and deduplicate
578,Duplicate content (hash: c055b29aa20c0624...),low,Review and deduplicate
579,Duplicate content (hash: 32b2b8f1a652d9da...),low,Review and deduplicate
580,Duplicate content (hash: ded424d61a2003a7...),low,Review and deduplicate
581,Duplicate content (hash: 2f7ef9ff6cc8df17...),low,Review and deduplicate
582,Duplicate content (hash: 2e386afafa97284a...),low,Review and deduplicate
583,Duplicate content (hash: 55eb7418cbcf8b56...),low,Review and deduplicate
584,Duplicate content (hash: 4fc1eef97daeda60...),low,Review and deduplicate
585,Duplicate content (hash: 4de9743bf0b402a4...),low,Review and deduplicate
586,Duplicate content (hash: aec155b99c7adc29...),low,Review and deduplicate
587,Duplicate content (hash: f7fc4ef139c9b668...),low,Review and deduplicate
591,Duplicate content (hash: 3fa59b748698c840...),low,Review and deduplicate
593,Duplicate content (hash: 9840dd5dd603d478...),low,Review and deduplicate
594,Duplicate content (hash: 5ca1f4f856135158...),low,Review and deduplicate
595,Duplicate content (hash: a5100cd9929106ed...),low,Review and deduplicate
596,Duplicate content (hash: e08471ae0570aa25...),low,Review and deduplicate
597,Duplicate content (hash: 1271cabd6d97ff30...),low,Review and deduplicate
598,Duplicate content (hash: e8828ceca7e36103...),low,Review and deduplicate
599,Duplicate content (hash: 773c1b2bf345ed22...),low,Review and deduplicate
600,Duplicate content (hash: a294a65e870a2c3a...),low,Review and deduplicate
601,Duplicate content (hash: 65f36513e2e412cd...),low,Review and deduplicate
602,Duplicate content (hash: 95e7b799f480cc04...),low,Review and deduplicate
603,Duplicate content (hash: 02a31a16dbd31da4...),low,Review and deduplicate
604,Duplicate content (hash: de869f4287c44615...),low,Review and deduplicate
605,Duplicate content (hash: c5c953e28d727d5a...),low,Review and deduplicate
606,Duplicate content (hash: 38deccfe8f5981c2...),low,Review and deduplicate
607,Duplicate content (hash: a93d96f8a91ee789...),low,Review and deduplicate
608,Duplicate content (hash: 3602c1580b8ce06c...),low,Review and deduplicate
609,Duplicate content (hash: ebfbec63bd2216d7...),low,Review and deduplicate
610,Duplicate content (hash: bb854b5e852d7b6a...),low,Review and deduplicate
611,Duplicate content (hash: 963de197cffe96b1...),low,Review and deduplicate
612,Duplicate content (hash: 9840dd5dd603d478...),low,Review and deduplicate
613,Duplicate content (hash: 22a50dc1f25c2546...),low,Review and deduplicate
614,Duplicate content (hash: 233b851426b20437...),low,Review and deduplicate
615,Duplicate content (hash: 9e00e07cc844ec0e...),low,Review and deduplicate
616,Duplicate content (hash: 8359d04ab4115ba9...),low,Review and deduplicate
617,Duplicate content (hash: dff8d2d219d20cd9...),low,Review and deduplicate
618,Duplicate content (hash: e0772b76af57bb07...),low,Review and deduplicate
619,Duplicate content (hash: 7bedbec1824ceb47...),low,Review and deduplicate
620,Duplicate content (hash: 0ee1af7d4ab61000...),low,Review and deduplicate
621,Duplicate content (hash: 2cf164ab4cb701d0...),low,Review and deduplicate
622,Duplicate content (hash: 792f733747b1034c...),low,Review and deduplicate
623,Duplicate content (hash: 37301fa4f9fd8c30...),low,Review and deduplicate
624,Duplicate content (hash: 5ca1f4f856135158...),low,Review and deduplicate
625,Duplicate content (hash: e0522151fe0f7adf...),low,Review and deduplicate
626,Duplicate content (hash: ca4df9d8d665fd00...),low,Review and deduplicate
627,Duplicate content (hash: 77e0eba895af844e...),low,Review and deduplicate
628,Duplicate content (hash: 1271cabd6d97ff30...),low,Review and deduplicate
629,Duplicate content (hash: a5100cd9929106ed...),low,Review and deduplicate
630,Duplicate content (hash: e08471ae0570aa25...),low,Review and deduplicate
631,Duplicate content (hash: e8828ceca7e36103...),low,Review and deduplicate
632,Duplicate content (hash: 851178e364523c9f...),low,Review and deduplicate
633,Duplicate content (hash: 773c1b2bf345ed22...),low,Review and deduplicate
634,Duplicate content (hash: a294a65e870a2c3a...),low,Review and deduplicate
635,Duplicate content (hash: 65f36513e2e412cd...),low,Review and deduplicate
636,Duplicate content (hash: 95e7b799f480cc04...),low,Review and deduplicate
637,Duplicate content (hash: 02a31a16dbd31da4...),low,Review and deduplicate
638,Duplicate content (hash: de869f4287c44615...),low,Review and deduplicate
639,Duplicate content (hash: 38deccfe8f5981c2...),low,Review and deduplicate
640,Duplicate content (hash: c5c953e28d727d5a...),low,Review and deduplicate
641,Duplicate content (hash: 3602c1580b8ce06c...),low,Review and deduplicate
642,Duplicate content (hash: a93d96f8a91ee789...),low,Review and deduplicate
643,Duplicate content (hash: ebfbec63bd2216d7...),low,Review and deduplicate
644,Duplicate content (hash: bb854b5e852d7b6a...),low,Review and deduplicate
645,Duplicate content (hash: 963de197cffe96b1...),low,Review and deduplicate
646,Duplicate content (hash: 22a50dc1f25c2546...),low,Review and deduplicate
647,Duplicate content (hash: 233b851426b20437...),low,Review and deduplicate
648,Duplicate content (hash: e0514f91305c8c48...),low,Review and deduplicate
